Fwd.Packet.Length.Max,Fwd.Packet.Length.Min,Fwd.Packet.Length.Mean,Bwd.Packet.Length.Max,Bwd.Packet.Length.Min,Bwd.Packet.Length.Mean,Flow.Bytes.s,Flow.Packets.s,Flow.IAT.Mean,Flow.IAT.Max,Flow.IAT.Min,Fwd.IAT.Mean,Fwd.IAT.Max,Fwd.IAT.Min,Bwd.IAT.Mean,Bwd.IAT.Max,Bwd.IAT.Min,Min.Packet.Length,Max.Packet.Length,Packet.Length.Mean,Label
1169,0,46.5098039215686,5744,0,1724.32352941176,59655.3234936295,83.1276331900278,12172.9047619048,636722.0,0,20450.48,636722.0,0.0,22527.6363636364,696764.0,0.0,0,5744,709.290697674418,YOUTUBE
517,0,134.857142857143,82,0,31.75,1390.57679723287,14.2823013721396,77018.4,518494.0,62,128364.0,518494.0,239.0,16611.3333333333,41321.0,1702.0,0,517,89.25,YOUTUBE
1169,0,54.0454545454545,4308,0,1745.37142857143,62083.0382401622,77.278543172294,13106.1025641026,640329.0,0,23773.8604651163,640329.0,0.0,22420.1764705882,722236.0,1.0,0,4308,793.325,YOUTUBE
517,0,102.428571428571,152,0,46.8,1237.77518046007,15.6186142644804,69846.7272727273,720352.0,1,128052.333333333,720352.0,2204.0,10343.5,19847.0,1.0,0,517,73.1538461538462,YOUTUBE
517,0,102.785714285714,2024,0,422.615384615385,14797.1238130607,57.6261853386179,18020.6538461538,364727.0,1,36041.3076923077,397191.0,90.0,8648.83333333333,33727.0,4.0,0,2024,247.607142857143,YOUTUBE
517,0,72.0,2109,0,405.333333333333,15156.9583440253,62.0135146694038,16701.4285714286,358816.0,0,35972.3076923077,397305.0,73.0,7215.35714285714,40384.0,0.0,0,2109,236.266666666667,YOUTUBE
517,0,102.142857142857,337,0,61.6,5648.6412615851,66.2597215435202,15748.3043478261,183472.0,0,27862.3846153846,225532.0,0.0,19855.6666666667,80157.0,79.0,0,517,81.84,YOUTUBE
517,0,65.1428571428571,299,0,54.6363636363636,4195.01699633456,69.3162094569491,15027.75,177498.0,0,27743.5384615385,225571.0,13.0,17761.7,80029.0,0.0,0,517,58.1923076923077,YOUTUBE
1201,0,213.333333333333,303,0,51.9375,6035.484150232,43.9320190768332,23452.2121212121,296412.0,0,45524.8823529412,296413.0,0.0,31829.4666666667,222711.0,66.0,0,1201,133.457142857143,YOUTUBE
713,0,108.55,265,0,44.1176470588235,3785.06628725297,47.9450368464087,21436.5833333333,291365.0,0,40616.6842105263,296592.0,0.0,28603.0625,217637.0,0.0,0,713,76.8684210526316,YOUTUBE
517,0,76.9166666666667,10052,0,1607.86486486486,6758.98371634241,7.92492469150331,127936.722222222,5573878.0,0,263184.114285714,5573878.0,2.0,159685.944444444,5587294.0,0.0,0,10052,841.351351351351,YOUTUBE
517,0,64.0,8616,0,1827.90625,6619.44416225868,7.6054344088323,133390.507246377,5576077.0,0,248755.27027027,5576077.0,0.0,185201.806451613,5587139.0,0.0,0,8616,858.098591549296,YOUTUBE
1139,0,73.9393939393939,5840,0,1456.78571428571,6339.74980781466,7.47318248465382,135620.067567568,8092180.0,0,313621.40625,8131147.0,16.0,234046.512195122,8092191.0,0.0,0,5840,837.171052631579,YOUTUBE
1139,0,50.4615384615385,4308,0,1160.05882352941,6158.4381227324,10.2662230993807,98361.7745098039,8083861.0,0,196723.549019608,8131179.0,0.0,191846.18,8090210.0,0.0,0,4308,594.105769230769,YOUTUBE
291,0,100.25,3650,0,542.837837837838,9125.14471700998,19.6596692806745,52021.5909090909,1947183.0,0,326992.857142857,1947183.0,349.0,4110.83333333333,43877.0,0.0,0,3650,454.065217391304,YOUTUBE
259,0,73.0,3650,0,556.142857142857,8725.99053053551,18.3465960293598,55835.4390243902,1937297.0,0,381542.166666667,1937297.0,265.0,4545.47058823529,44818.0,0.0,0,3650,464.558139534884,YOUTUBE
291,0,100.25,3650,0,548.972222222222,8980.52581819293,19.214351373717,53254.7674418605,1936997.0,0,327136.428571429,1936997.0,235.0,4558.62857142857,45614.0,0.0,0,3650,457.0,YOUTUBE
291,0,57.6666666666667,3650,0,990.0,1969.2032266971,5.7154815688909,189543.666666667,2104513.0,0,284315.5,2104513.0,0.0,30558.3333333333,48028.0,1060.0,0,3650,319.928571428571,YOUTUBE
291,0,36.375,2202,0,792.0,1868.63796029661,5.71448917521899,189576.583333333,2096842.0,0,324988.428571429,2096842.0,0.0,24360.25,54178.0,53.0,0,2202,303.642857142857,YOUTUBE
291,0,100.25,2202,0,374.375,6252.63548367665,19.0230400720339,53686.2978723404,2160125.0,0,360465.142857143,2160125.0,477.0,4306.30769230769,49828.0,0.0,0,2202,321.979591836735,YOUTUBE
291,0,57.6666666666667,2202,0,792.0,1786.2975543397,5.58342615779321,192878.538461538,2317388.0,13,313427.625,2317388.0,13.0,26676.5,56541.0,402.0,0,2202,298.6,YOUTUBE
291,0,100.25,2190,0,188.333333333333,2780.77638230385,16.2479452293655,63084.9,2151273.0,0,360485.142857143,2151273.0,444.0,5565.78125,48497.0,0.0,0,2190,167.071428571429,YOUTUBE
291,0,57.6666666666667,2896,0,801.5,1485.22233678702,5.18332627603525,209003.5,2305980.0,0,313505.25,2305980.0,0.0,39212.6666666667,67214.0,2012.0,0,2896,266.071428571429,YOUTUBE
291,0,100.25,2920,0,290.147058823529,4225.54683139446,16.6375707245306,61570.9024390244,2141868.0,0,360629.571428571,2141868.0,583.0,5604.78787878788,50760.0,0.0,0,2920,248.069767441861,YOUTUBE
291,0,64.875,310,0,103.333333333333,330.509582784477,4.38553125528257,250824.8,2302242.0,0,358321.142857143,2302242.0,0.0,61529.0,73437.0,49621.0,0,310,69.0833333333333,YOUTUBE
291,0,87.7777777777778,2840,0,594.883720930232,10450.7702142348,20.6082689093747,49475.6666666667,1260393.0,0,315407.375,1260393.0,51.0,25312.4523809524,509997.0,0.0,0,2840,497.547169811321,YOUTUBE
291,0,51.3,1918,0,844.666666666667,2461.26517232605,7.05612663630474,151168.866666667,1423282.0,0,251948.111111111,1423282.0,0.0,108266.0,272585.0,97.0,0,1918,328.294117647059,YOUTUBE
291,0,87.7777777777778,2840,0,610.119047619048,10452.9409902495,20.1817145751551,50540.8,1245719.0,0,315880.0,1245719.0,336.0,26479.7073170732,515050.0,0.0,0,2840,507.980769230769,YOUTUBE
291,0,51.3,2840,0,1013.6,2457.82264482151,6.60586627348551,162193.5,1402526.0,0,252301.0,1402526.0,1.0,139686.5,279285.0,227.0,0,2840,348.8125,YOUTUBE
291,0,87.7777777777778,2920,0,640.325,10419.8073817526,19.3375965498571,52790.0833333333,1252964.0,0,316740.5,1252964.0,57.0,27928.9230769231,513429.0,0.0,0,2920,528.06,YOUTUBE
291,0,51.3,2840,0,1013.6,2450.25942632055,6.58553868389326,162694.142857143,1405536.0,0,253079.777777778,1405536.0,0.0,140867.5,282177.0,10.0,0,2840,348.8125,YOUTUBE
291,0,87.7777777777778,2840,0,545.085106382979,10390.0201670807,22.0319258342428,46213.9272727273,1451547.0,0,317720.75,1451547.0,20.0,19392.652173913,274561.0,0.0,0,2840,463.315789473684,YOUTUBE
291,0,51.3,2840,0,844.666666666667,2208.92268612281,6.33269359934868,168438.066666667,1610931.0,0,280730.111111111,1610931.0,1.0,121172.8,327303.0,100.0,0,2840,328.294117647059,YOUTUBE
291,0,87.7777777777778,2920,0,595.930232558139,10337.7588255461,20.3506893404655,50101.8823529412,1467134.0,0,319399.5,1467134.0,169.0,21338.1428571429,274129.0,0.0,0,2920,498.396226415094,YOUTUBE
291,0,51.3,1918,0,844.666666666667,2195.45402154385,6.29408069247476,169471.4,1623363.0,0,282452.333333333,1623363.0,0.0,122421.8,327183.0,11.0,0,1918,328.294117647059,YOUTUBE
291,0,87.7777777777778,4758,0,704.457142857143,9896.82349536857,17.1131114436932,59793.6744186046,1463235.0,0,321391.0,1463235.0,127.0,26906.7352941176,279995.0,0.0,0,4758,565.466666666667,YOUTUBE
291,0,51.3,4260,0,1013.6,2181.42617820856,5.86299814963778,182744.142857143,1618144.0,0,284268.666666667,1618144.0,0.0,156255.5,330650.0,7.0,0,4260,348.8125,YOUTUBE
291,0,71.0,4260,0,569.444444444445,10178.3434787762,20.5952813490298,49488.5576923077,1453847.0,0,367629.285714286,1453847.0,299.0,20984.5227272727,281907.0,0.0,0,4260,485.055555555556,YOUTUBE
291,0,51.3,4758,0,1267.0,2181.05874946118,5.4712099072669,196834.538461538,1610653.0,0,284316.555555556,1610653.0,0.0,210141.666666667,331965.0,1474.0,0,4758,372.066666666667,YOUTUBE
291,0,87.7777777777778,4758,0,640.475,10265.821372609,19.0474931749722,53594.1041666667,1454234.0,0,321564.625,1454234.0,131.0,23691.0256410256,277187.0,0.0,0,4758,528.18,YOUTUBE
291,0,51.3,3338,0,1013.6,2180.70166938359,5.86105089424007,182804.857142857,1611064.0,0,284363.111111111,1611064.0,0.0,159071.5,331237.0,102.0,0,3338,348.8125,YOUTUBE
291,0,87.7777777777778,2840,0,439.075,7126.68396206816,19.0272715164464,53651.0625,1444322.0,0,321906.375,1444322.0,428.0,23895.0,283848.0,0.0,0,2840,367.06,YOUTUBE
291,0,51.3,1918,0,557.0,1070.85496888817,5.46952556163237,196895.153846154,1603744.0,0,284404.111111111,1603744.0,1.0,212002.666666667,336270.0,1597.0,0,1918,182.733333333333,YOUTUBE
759,0,146.0,303,0,73.125,974.607605628938,8.24275461869017,127384.6,2398982.0,27,212307.666666667,2437844.0,27.0,21230.8571428571,60228.0,1474.0,0,759,112.863636363636,YOUTUBE
759,0,119.357142857143,265,0,51.5454545454545,878.892673773733,9.81783594474679,106099.416666667,2430983.0,1,195875.846153846,2438068.0,1.0,10820.4,41437.0,1.0,0,759,86.0769230769231,YOUTUBE
275,0,79.0,2260,0,474.525,6084.34473875044,15.1397974913047,67427.1458333333,2799059.0,0,404562.875,2799059.0,586.0,6284.23076923077,120232.0,0.0,0,2260,393.84,YOUTUBE
275,0,43.2727272727273,2048,0,438.0,986.5073508146,5.40290752701295,196653.375,2991430.0,0,314645.4,2991430.0,0.0,22892.0,55353.0,1.0,0,2048,172.444444444444,YOUTUBE
275,0,88.875,2836,0,548.525,6910.62528467584,14.6437406703355,69741.5106382979,2670738.0,0,468264.428571429,2670738.0,744.0,10590.5897435897,132676.0,0.0,0,2836,462.285714285714,YOUTUBE
2836,0,659.428571428571,275,0,59.75,1624.42077791706,4.78333562401962,223991.928571429,2865363.0,0,45037.6666666667,135795.0,0.0,447982.428571429,2865363.0,0.0,0,2836,318.375,YOUTUBE
851,0,57.4,8760,0,1284.97142857143,88334.4616771922,83.3409497701318,12039.0334448161,1369222.0,0,66660.5740740741,1369222.0,1.0,11194.6229508197,1369717.0,0.0,0,8760,1056.39534883721,YOUTUBE
851,0,46.7241379310345,8780,0,1410.9,20422.3983710032,30.1087847118743,33523.2990654206,1307247.0,0,62929.701754386,1370090.0,0.0,54734.2040816327,1347677.0,0.0,0,8780,672.064220183486,YOUTUBE
308,0,56.8181818181818,5792,0,856.889763779527,62175.4604768546,84.1621041203846,11962.1148648649,1528130.0,0,84304.4285714286,1569485.0,13.0,1921.38095238095,47838.0,0.0,0,5792,733.833333333333,YOUTUBE
308,0,40.5416666666667,2896,0,974.318181818182,12675.9503710069,26.0216760561548,39283.4888888889,1488056.0,0,76859.0,1570049.0,0.0,11202.9523809524,83143.0,3.0,0,2896,476.765957446808,YOUTUBE
517,0,104.714285714286,160,0,64.5,17615.2724945785,195.527747164848,5625.8,18852.0,0,9376.33333333333,18905.0,2773.0,13368.6666666667,21664.0,0.0,0,517,82.5833333333333,YOUTUBE
517,0,104.714285714286,160,0,51.6,17498.6315399149,211.890593823389,5148.45454545455,13676.0,0,9438.83333333333,18548.0,2908.0,11250.25,23561.0,0.0,0,517,76.2307692307692,YOUTUBE
880,0,231.632653061224,1460,0,68.0240963855422,7560.19788860735,79.6429217620542,12598.3198653199,843524.0,0,77952.1041666667,884291.0,1.0,12577.3508064516,870022.0,0.0,0,1460,94.6086956521741,YOUTUBE
766,0,172.349206349206,1436,0,92.7936507936508,4466.65889422383,33.6924701072918,29917.664,877756.0,0,60317.870967742,884361.0,0.0,50270.6290322581,884654.0,0.0,0,1436,131.527559055118,YOUTUBE
1234,0,282.5,130,0,43.3333333333333,17133.7370323429,84.4951415293621,13314.375,44370.0,93,21303.0,51366.0,1075.0,25516.5,45538.0,5495.0,0,1234,182.5,YOUTUBE
1424,0,269.285714285714,496,0,104.333333333333,5414.54358049902,28.0322845665023,38645.9166666667,164783.0,57,49828.0,196583.0,1445.0,84256.0,204589.0,4875.0,0,1424,179.357142857143,YOUTUBE
1337,0,204.8,496,0,86.125,4742.57725790451,43.1692814300429,23637.3673469388,906472.0,0,128692.333333333,906472.0,157.0,6441.94871794872,149612.0,0.0,0,1337,107.705882352941,YOUTUBE
1337,0,224.75,496,0,125.2,2094.44531328979,11.2325862511416,96445.5833333333,861658.0,67,165335.285714286,861658.0,959.0,51429.5,105117.0,4794.0,0,1337,173.142857142857,YOUTUBE
254,0,67.1,2920,0,600.0,18514.9799506334,37.2146015783285,27398.0588235294,885069.0,0,155255.666666667,885069.0,180.0,12480.6829268293,248456.0,0.0,0,2920,488.132075471698,YOUTUBE
231,0,38.1,1914,0,830.5,3847.11932237913,11.4753745633979,92952.6666666667,846089.0,1,154921.111111111,846089.0,1.0,77380.8,261058.0,93.0,0,1914,315.529411764706,YOUTUBE
254,0,67.1,3334,0,572.727272727273,18413.5362373923,38.4341910563637,26509.4150943396,892059.0,0,156111.0,892059.0,336.0,11922.2558139535,249468.0,0.0,0,3334,470.381818181818,YOUTUBE
231,0,38.1,3334,0,996.6,3827.90416537916,10.704429992671,100092.071428571,853059.0,0,155698.777777778,853059.0,0.0,96715.0,261756.0,181.0,0,3334,335.25,YOUTUBE
517,0,165.333333333333,151,0,34.6666666666667,257.134371563976,4.55553020487358,225785.228571429,7645372.0,0,1580496.6,7645428.0,2600.0,8863.31034482759,125436.0,0.0,0,517,54.9189189189189,YOUTUBE
517,0,122.166666666667,151,0,37.75,111.941739643015,1.26630927197981,877440.555555556,7483486.0,1,1579393.0,7645590.0,1132.0,98010.3333333333,167537.0,1.0,0,517,80.3636363636364,YOUTUBE
1156,0,29.1474926253688,16060,0,2367.79891549931,591174.975212028,287.377193263978,3481.11132889064,2024159.0,0,26273.1213017751,2024159.0,1.0,3683.05605786619,2223329.0,0.0,0,16060,2056.33372502938,YOUTUBE
1156,0,20.5641025641026,9940,0,2884.24660633484,144595.371223329,98.1121686799374,10204.1310344828,2223700.0,0,20742.0420560748,2223700.0,0.0,18188.5623582766,2347000.0,0.0,0,9940,1472.08600917431,YOUTUBE
1646,0,210.0,303,0,38.0,779.803406746447,12.3742606379269,81554.3119266055,4657969.0,0,592628.0,4696268.0,0.0,54018.1182795699,4658087.0,0.0,0,1646,62.4504504504505,YOUTUBE
517,0,109.692307692308,392,0,49.5569620253164,648.740409944179,11.1747084281716,90471.1758241758,7998936.0,0,686073.083333333,8036431.0,39.0,2998.05128205128,55736.0,0.0,0,517,57.4301075268817,YOUTUBE
517,0,91.1538461538462,392,0,76.6666666666667,227.777454502516,2.67258879949619,391986.619047619,7952006.0,8,685976.583333333,8036438.0,200.0,30235.625,85567.0,144.0,0,517,81.5217391304348,YOUTUBE
1295,0,246.0,849,0,73.5294117647059,1206.71993877521,12.3236304867697,81972.9285714286,7744100.0,0,617949.769230769,7782591.0,1.0,3441.79761904762,106299.0,0.0,0,1295,96.94,YOUTUBE
1295,0,213.533333333333,849,0,104.636363636364,542.132903246211,3.23735771345923,321249.64,7742879.0,0,573660.071428571,7782685.0,0.0,24855.2,76645.0,87.0,0,1295,161.259259259259,YOUTUBE
517,0,60.44,8760,0,1166.79057591623,99881.7630131913,96.156585657711,10448.0744186047,1927255.0,0,93597.3333333333,1958409.0,24.0,1679.33157894737,79326.0,0.0,0,8760,1033.95391705069,YOUTUBE
517,0,31.1282051282051,2896,0,1310.0,18069.4411737421,30.7743358095524,32972.4705882353,1919642.0,0,59003.3684210526,1958479.0,0.0,9691.68965517241,75960.0,1.0,0,2896,578.771428571429,YOUTUBE
1212,0,180.846153846154,303,0,53.0,8267.61745674913,103.028532147436,9867.81666666667,405760.0,0,49339.0833333333,443853.0,183.0,3963.40425531915,72544.0,0.0,0,1212,78.9516129032258,YOUTUBE
1212,0,151.714285714286,265,0,56.7,4645.48605836291,41.4313137869602,25185.7391304348,396892.0,1,44559.3846153846,443908.0,91.0,19511.0,72547.0,1.0,0,1212,107.64,YOUTUBE
1137,0,168.545454545455,1826,0,278.444444444444,8328.25265917564,32.4236755362789,31402.4181818182,1182446.0,0,172713.3,1182446.0,422.0,12363.5909090909,276243.0,0.0,0,1826,252.350877192982,YOUTUBE
810,0,155.222222222222,2920,0,916.5,19627.6525834235,33.2537881607013,31575.35,352561.0,16,78938.375,354183.0,246.0,57135.8181818182,352561.0,34.0,0,2920,563.409090909091,YOUTUBE
810,0,93.6666666666667,2840,0,1093.5,33774.6433902919,61.6172281769983,17002.0476190476,81354.0,0,32458.4545454545,98812.0,1.0,30518.2222222222,99281.0,12.0,0,2840,524.304347826087,YOUTUBE
443,0,12.3389830508475,7300,0,1766.0375782881,556666.992937442,392.18185150563,2554.11577181208,534186.0,0,13010.7094017094,534186.0,0.0,2062.7510460251,156296.0,0.0,0,7300,1417.03678929766,YOUTUBE
1109,0,15.9509803921569,5680,0,2029.76190476191,141259.861786981,136.160740714429,7379.91262135922,536741.0,0,15052.099009901,536741.0,0.0,8281.62499999999,144439.0,3.0,0,5680,1032.46153846154,YOUTUBE
1128,0,157.230769230769,523,0,146.948275862069,7359.73188204927,49.4502662653069,20511.2285714286,534701.0,0,119648.833333333,713653.0,159.0,19133.7192982456,558476.0,0.0,0,1128,146.763888888889,YOUTUBE
1653,0,379.916666666667,523,0,204.0,4312.57871448792,13.9317677741493,75556.2105263158,558752.0,6,130506.181818182,558752.0,1698.0,149272.142857143,639003.0,4471.0,0,1653,294.809523809524,YOUTUBE
399,0,98.9090909090909,2940,0,135.15,13303.8875049167,104.48079192343,9762.56,343550.0,0,48812.8,343550.0,355.0,3683.35897435898,47860.0,0.0,0,2940,124.884615384615,YOUTUBE
399,0,84.0,600,0,172.333333333333,3850.38955915711,32.8741904730596,32446.9333333333,311178.0,1,54078.2222222222,311178.0,1.0,20330.4,50190.0,1.0,0,600,110.235294117647,YOUTUBE
5740,0,2023.5641025641,1125,0,37.2788461538461,151491.533789297,139.130916526486,7220.14545454546,192337.0,0,12073.5344827586,316626.0,0.0,15420.1359223301,261436.0,0.0,0,5740,1083.93693693694,YOUTUBE
469,0,97.0,4380,0,471.761904761905,53196.8038301293,136.935237240299,7440.50943396226,242038.0,0,35849.7272727273,242038.0,92.0,3694.39024390244,45971.0,0.0,0,4380,381.418181818182,YOUTUBE
469,0,82.7272727272727,2048,0,758.25,17785.1656014094,48.4401012653064,21790.9444444444,206280.0,0,39223.7,206280.0,0.0,15017.7142857143,47939.0,0.0,0,2048,348.8,YOUTUBE
469,0,97.0,4380,0,484.093023255814,36845.1314305064,92.1966437069085,11047.2407407407,439051.0,0,54231.9090909091,439051.0,126.0,3726.71428571429,46876.0,0.0,0,4380,392.5,YOUTUBE
469,0,82.7272727272727,3196,0,1210.0,17808.0464119057,31.9502249127675,33037.5,441758.0,0,59467.5,441758.0,0.0,15758.1428571429,51494.0,5.0,0,3196,529.5,YOUTUBE
469,0,105.272727272727,3676,0,310.951219512195,18383.0770471282,68.7366079277102,14833.5490196078,600544.0,0,75651.1,600544.0,239.0,3854.175,46918.0,0.0,0,3676,262.396226415094,YOUTUBE
469,0,91.0,2048,0,840.75,10144.7176657052,23.9136875304733,44276.8823529412,602676.0,0,83634.1111111111,602676.0,0.0,15363.1428571429,49595.0,2.0,0,2048,401.894736842105,YOUTUBE
258,0,87.875,4273,0,872.222222222222,1410.70091064167,2.03581131705185,505651.852941176,17092567.0,0,2456023.28571429,17092567.0,1534.0,1818.03846153846,17701.0,0.0,0,4273,673.694444444444,YOUTUBE
258,0,42.0909090909091,2048,0,777.5,298.329910994365,0.989003215074922,1074314.0,17145091.0,0,1718902.4,17145091.0,0.0,4617.4,17901.0,0.0,0,2048,284.888888888889,YOUTUBE
517,0,119.5,152,0,39.0,133.444204746909,1.68383854570232,647870.363636364,6628111.0,0,99692.6,159059.0,960.0,1394855.0,6628137.0,0.0,0,517,73.1538461538462,YOUTUBE
517,0,102.428571428571,152,0,39.0,133.430050243219,1.82396493497565,593944.166666667,6621769.0,0,84260.1666666667,160751.0,0.0,1394858.0,6621830.0,0.0,0,517,67.9285714285714,YOUTUBE
1736,0,143.021276595745,5672,0,1230.83333333333,9215.99091090018,13.3053575352652,75957.2446808511,6117731.0,0,22222.8260869565,161020.0,0.0,148643.659574468,6117744.0,0.0,0,5672,685.4375,YOUTUBE
517,0,102.428571428571,152,0,39.0,133.388109887678,1.82339161781263,594130.916666667,6606989.0,0,87097.0,161765.0,0.0,1395075.2,6607052.0,63.0,0,517,67.9285714285714,YOUTUBE
517,0,102.428571428571,152,0,39.0,133.324379617548,1.82252043641233,594414.916666667,6611488.0,0,86915.1666666667,162936.0,0.0,1395689.4,6611543.0,1.0,0,517,67.9285714285714,YOUTUBE
517,0,119.5,152,0,39.0,133.166084572646,1.68032914287251,649223.454545455,6643319.0,13,99627.8,163760.0,1032.0,1396959.2,6643383.0,13.0,0,517,73.1538461538462,YOUTUBE
469,0,115.2,5840,0,341.093023255814,2220.7226171593,7.44031220111529,136987.634615385,6964177.0,0,791484.111111111,6964177.0,507.0,3730.7380952381,47973.0,0.0,0,5840,292.944444444444,YOUTUBE
469,0,82.7272727272727,2430,0,744.0,859.247940361058,2.52802597687137,418834.117647059,6926119.0,1,712018.0,6926119.0,11.0,18450.8333333333,50102.0,1.0,0,2430,322.0,YOUTUBE
469,0,90.0,5573,0,360.09756097561,2234.73590804344,7.57347427101453,134531.113207547,6961398.0,0,594179.083333333,6961398.0,70.0,4193.2,50557.0,0.0,0,5573,289.709090909091,YOUTUBE
469,0,82.7272727272727,1448,0,549.75,744.671732061836,2.66555442900808,395998.5,6962971.0,0,712797.3,6962971.0,0.0,16887.2857142857,55676.0,14.0,0,1448,265.4,YOUTUBE
469,0,97.0,2920,0,240.0,1576.05959310638,7.56912291246393,134608.452830189,6966510.0,0,648568.0,6966510.0,200.0,4068.21951219512,50485.0,0.0,0,2920,204.436363636364,YOUTUBE
469,0,91.0,2349,0,495.8,475.377973882686,2.10406302987321,509218.857142857,6968303.0,0,792118.222222222,6968303.0,0.0,28669.25,56439.0,4068.0,0,2349,211.8125,YOUTUBE
437,0,119.444444444444,2936,0,176.128205128205,1093.18418103042,6.60534248356749,154613.723404255,6850050.0,0,908355.625,6850050.0,530.0,10893.3157894737,136217.0,0.0,0,2936,162.122448979592,YOUTUBE
437,0,97.7777777777778,1418,0,511.0,543.201073186915,2.06487990314337,518881.785714286,6816713.0,1,908043.125,6816713.0,2187.0,28039.6,137670.0,1.0,0,1418,246.625,YOUTUBE
1440,0,253.545454545455,430,0,68.7209302325581,803.28462860882,7.55177053357874,134917.754716981,6847852.0,0,715064.1,6847852.0,556.0,7187.5,150892.0,0.0,0,1440,104.436363636364,YOUTUBE
1440,0,282.111111111111,430,0,90.8333333333333,431.796158610322,2.10017586872725,510161.357142857,6812032.0,59,892782.375,6812032.0,1372.0,50166.8,80813.0,4668.0,0,1440,192.75,YOUTUBE
1125,0,21.9066666666667,9940,0,1886.07228915663,23667.8803312279,23.639901460512,42570.796178344,5647924.0,0,90319.1216216216,5647924.0,0.0,11143.6585365854,132795.0,3.0,0,9940,994.88679245283,YOUTUBE
470,0,97.5294117647059,5840,0,1326.4693877551,17688.0836794202,15.4508068478513,65289.2719298246,5383508.0,0,465186.0625,5383508.0,6.0,57761.8556701031,5384339.0,0.0,0,5840,1134.93103448276,YOUTUBE
470,0,86.25,4865,0,1933.375,4343.1890867865,4.30098566494918,240005.0,5384801.0,0,496010.333333333,5384801.0,0.0,370187.666666667,5429684.0,1.0,0,4865,979.212121212121,YOUTUBE
517,0,104.714285714286,160,0,51.6,93.3572325336484,1.13046093885346,965012.636363636,10553732.0,1,1769189.83333333,10553732.0,3903.0,13626.5,31226.0,729.0,0,517,76.2307692307692,YOUTUBE
